Test Case Number,Test Case Name,True Positive,Result,CWE,Category,Evidence,Confidence,Source,DataFlow,Sink
1909,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1909,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1909,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1910,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1910,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1910,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1910,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1910,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1910,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1910,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1910,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1910,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1911,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1911,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1911,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1911,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
1911,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
1912,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1912,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1912,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1913,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1913,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1913,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1914,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1914,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1914,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1915,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1915,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1915,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1916,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1916,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1916,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1917,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1917,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1918,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1918,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1918,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1919,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1919,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1919,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1920,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1920,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1920,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1921,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1921,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1921,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1922,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1922,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1922,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1923,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1923,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1923,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1924,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1924,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1925,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1925,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1925,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1926,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1926,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1926,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1927,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1927,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
1927,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1928,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1928,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1928,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1929,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1929,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1929,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1930,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1930,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1930,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1930,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1930,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1930,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1930,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1930,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1930,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1931,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1931,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1931,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1931,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1931,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1931,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1931,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1931,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1931,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1932,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1932,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1932,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1932,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1932,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1932,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1932,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1932,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1932,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1933,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1933,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1933,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1933,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1933,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1933,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1933,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1933,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1933,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1934,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1934,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1934,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1934,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1934,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1934,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1934,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1934,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1934,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1935,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1935,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
1935,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1935,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1936,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1936,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1936,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1937,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1937,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1937,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1938,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1938,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1938,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1939,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1939,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1939,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1940,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1940,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1940,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1941,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1941,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1941,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1942,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1942,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1942,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1943,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1943,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1943,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1944,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1944,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1944,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1945,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1945,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1945,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1945,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1945,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1945,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1945,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1945,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1946,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1946,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1946,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1946,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1946,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1946,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1946,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1946,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1947,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1947,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1947,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1947,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1947,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1947,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1947,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1947,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1948,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1948,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1948,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1948,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1948,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1948,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1948,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1948,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1949,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1949,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1949,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1949,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1949,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1949,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1949,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1949,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1950,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1950,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1950,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1950,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1950,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1950,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1950,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1950,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1951,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1951,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1951,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1951,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1951,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1951,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1951,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1951,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1952,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1952,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1952,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1952,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1952,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1952,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1952,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1952,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1953,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1953,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1953,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1953,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1953,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1953,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1953,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1953,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1954,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1954,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1954,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1954,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1954,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1954,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1954,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1954,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1955,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1955,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1955,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1956,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1956,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1956,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1957,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1957,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1957,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1958,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1958,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1958,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1959,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1959,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1959,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1960,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1960,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1960,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1961,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1961,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1961,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1961,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1962,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1962,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1962,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1962,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1963,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1963,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1963,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1964,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1964,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1964,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1965,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1965,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1965,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1966,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1966,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1966,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1967,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1967,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1967,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1968,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1968,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1968,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1969,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1969,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1969,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1969,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1970,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1970,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1970,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1970,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1971,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1971,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1971,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1971,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1972,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1972,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1972,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1972,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1973,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1973,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1973,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1973,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1974,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1974,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
1974,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
1974,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1975,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1975,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1975,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1976,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1976,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1976,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1977,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1977,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1977,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1978,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1978,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1978,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1978,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
1978,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1978,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1979,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1979,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1979,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1979,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1980,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1980,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1981,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1981,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1982,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1982,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1983,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1984,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1985,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1986,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1987,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1988,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1989,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
1990,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
1992,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1992,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1992,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1992,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1992,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1992,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1992,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1993,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1994,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
